date,strain_id,strain_num,strain_name,pango_lineage,strain_dom_start,strain_dom_end,R0_min,R0_avg,R0_max,T_incub_avg_days,sigma_avg_per_day,T_infect_avg_days,gamma_avg_per_day,IFR_avg,mu_avg_per_day,beta_min_per_day,beta_avg_per_day,beta_max_per_day,T_gen_avg_days,severity,immune_escape,n_matching_strains,strain_match_type
2020-04-16,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-17,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-18,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-19,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-20,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-21,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-22,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-23,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-24,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-25,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-26,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-27,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-28,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-29,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-04-30,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-01,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-02,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-03,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-04,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-05,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-06,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-07,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-08,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-09,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-10,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-11,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-12,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-13,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-14,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-15,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-16,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-17,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-18,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-19,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-20,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-21,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-22,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-23,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-24,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-25,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-26,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-27,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-28,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-29,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-30,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-05-31,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-01,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-02,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-03,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-04,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-05,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-06,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-07,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-08,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-09,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-10,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-11,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-12,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-13,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-14,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-15,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-16,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-17,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-18,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-19,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-20,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-21,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-22,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-23,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-24,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-25,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-26,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-27,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-28,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-29,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-06-30,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-01,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-02,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-03,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-04,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-05,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-06,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-07,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-08,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-09,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-10,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-11,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-12,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-13,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-14,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-15,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-16,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-17,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-18,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-19,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-20,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-21,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-22,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-23,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-24,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-25,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-26,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-27,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-28,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-29,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
2020-07-30,Wuhan_D614G,1,Wuhan-1 (D614G / ancestral),B / B.1 (D614G),2020-01-01,2020-12-17,2.2,2.9,3.5,5.7,0.1754,4.0,0.2475,0.01,0.0025,0.3667,0.725,1.1667,7.7,moderate,none,1,exact
